FIPS,Housing,ChildCare,Food,Transportation,Medical,Other,Taxes,MIT LWC,MIDS ChildCare,MIDS Food,MIDS Medical,MIDS Transportation,MIDS Net,MIDS Taxes,MIDS Benefits,MIDS LW,MIDS Below LWC,4xTC Taxes,4xTC Benefits,4xTC LW,4xTC Below LWC,Daycare Tax,Daycare Benefits,Daycare LWC,Daycare Below LWC,UBI_12k Tax,UBI_12k Benefits,UBI_12k LWC,UBI_12k Below LWC,Expanded Safety Net Tax,Expanded Safety Net Benefits,Expanded Safety Net LWC,Expanded Safety Net Below LWC,Medical Tax,Medical Benefits,Medical LWC,Medical Below LWC
17033,11100.00,16670.00,11068.00,10735.00,6141.00,4569.00,9959.00,70242.00,18569.64,11068.00,9462.00,10735.00,65503.64,228.00,-3269.00,67595.64,0.46,-48008.00,-3269.00,25221.40,0.08,228.00,-3269.00,67624.44,0.46,6329.00,-15269.00,54194.27,0.30,228.00,-3269.00,70721.04,0.53,-2602.00,-4969.00,79034.21,0.48
17035,10356.00,16670.00,11068.00,10735.00,6141.00,4569.00,9836.00,69375.00,15510.56,11068.00,9462.00,9684.39,60649.96,228.00,-3269.00,58020.70,0.44,-48008.00,-3269.00,19097.47,0.02,228.00,-3269.00,58049.50,0.44,6329.00,-15269.00,35242.06,0.12,228.00,-3269.00,61281.10,0.42,-2602.00,-4969.00,69064.89,0.48
17037,14904.00,16670.00,11068.00,10735.00,6141.00,4569.00,10587.00,74674.00,16434.42,11068.00,9462.00,11454.43,67891.85,228.00,-3269.00,70016.97,0.40,-48008.00,-3269.00,27876.21,0.09,228.00,-3269.00,70045.77,0.40,6329.00,-15269.00,60805.95,0.38,228.00,-3269.00,73097.37,0.46,-2602.00,-4969.00,81586.99,0.41
17039,10008.00,16670.00,11068.00,10735.00,6141.00,4569.00,9779.00,68970.00,18332.47,11068.00,9462.00,11391.24,64830.71,228.00,-3269.00,63459.03,0.33,-48008.00,-3269.00,25894.32,0.07,228.00,-3269.00,63487.83,0.33,6329.00,-15269.00,54867.20,0.31,228.00,-3269.00,66629.42,0.41,-2602.00,-4969.00,79707.13,0.41
17041,10368.00,16670.00,11068.00,10735.00,6141.00,4569.00,9838.00,69389.00,18332.47,11068.00,9462.00,10735.00,64534.47,228.00,-3269.00,63755.27,0.43,-48008.00,-3269.00,26190.56,0.06,228.00,-3269.00,63784.07,0.43,6329.00,-15269.00,55163.44,0.31,228.00,-3269.00,66925.66,0.41,-2602.00,-4969.00,75062.37,0.45
17043,14976.00,16670.00,11068.00,10735.00,6141.00,4569.00,10599.00,74758.00,19553.47,11068.00,9462.00,11501.46,71129.93,228.00,-3269.00,76397.98,0.28,-48008.00,-3269.00,29681.15,0.08,228.00,-3269.00,76426.78,0.28,6329.00,-15269.00,66567.75,0.26,228.00,-3269.00,79388.38,0.26,-2602.00,-4969.00,87877.92,0.36
17045,10512.00,16670.00,11068.00,10735.00,6141.00,4569.00,9862.00,69557.00,19553.47,11068.00,9462.00,10735.00,65899.47,228.00,-3269.00,67199.81,0.50,-48008.00,-3269.00,24825.57,0.13,228.00,-3269.00,67228.61,0.50,6329.00,-15269.00,58298.38,0.46,228.00,-3269.00,70325.21,0.48,-2602.00,-4969.00,78638.38,0.52
17047,9516.00,16670.00,11068.00,10735.00,6141.00,4569.00,9697.00,68396.00,19553.47,11068.00,9462.00,10735.00,64903.47,228.00,-3269.00,63386.27,0.42,-48008.00,-3269.00,25821.57,0.08,228.00,-3269.00,63415.07,0.42,6329.00,-15269.00,54794.44,0.34,228.00,-3269.00,66556.66,0.51,-2602.00,-4969.00,79634.38,0.54
17049,11268.00,16670.00,11068.00,10735.00,6141.00,4569.00,9987.00,70438.00,19046.05,11068.00,9462.00,10762.84,66175.89,228.00,-3269.00,66923.40,0.40,-48008.00,-3269.00,24549.15,0.08,228.00,-3269.00,66952.20,0.40,6329.00,-15269.00,58021.97,0.36,228.00,-3269.00,70048.79,0.38,-2602.00,-4969.00,78361.96,0.42
17051,9516.00,16670.00,11068.00,10735.00,6141.00,4569.00,9697.00,68396.00,19046.05,11068.00,9462.00,10735.00,64396.05,228.00,-3269.00,63893.70,0.50,-48008.00,-3269.00,26328.99,0.07,228.00,-3269.00,63922.50,0.50,6329.00,-15269.00,55301.87,0.31,228.00,-3269.00,67064.09,0.48,-2602.00,-4969.00,75200.80,0.53
17053,13332.00,16670.00,11068.00,10735.00,6141.00,4569.00,10328.00,72843.00,16038.70,11068.00,9462.00,10378.52,64848.22,228.00,-3269.00,63441.52,0.35,-48008.00,-3269.00,25876.82,0.05,228.00,-3269.00,63470.32,0.35,6329.00,-15269.00,54849.69,0.32,228.00,-3269.00,66611.92,0.46,-2602.00,-4969.00,79689.63,0.45
17055,9516.00,16670.00,11068.00,10735.00,6141.00,4569.00,9697.00,68396.00,16038.70,11068.00,9462.00,10735.00,61388.70,228.00,-3269.00,57281.96,0.53,-48008.00,-3269.00,23864.90,0.14,228.00,-3269.00,57310.76,0.53,6329.00,-15269.00,37405.77,0.30,228.00,-3269.00,60542.35,0.51,-2602.00,-4969.00,73267.15,0.61
17057,9864.00,16670.00,11068.00,10735.00,6141.00,4569.00,9755.00,68802.00,14096.52,11068.00,9462.00,10060.08,59119.61,228.00,-3269.00,54741.51,0.34,-48008.00,-3269.00,20627.82,0.02,228.00,-3269.00,54770.31,0.34,6329.00,-15269.00,33869.96,0.16,228.00,-3269.00,58046.90,0.43,-2602.00,-4969.00,70595.24,0.44
17059,11268.00,16670.00,11068.00,10735.00,6141.00,4569.00,9987.00,70438.00,14096.52,11068.00,9462.00,10735.00,61198.52,228.00,-3269.00,57472.13,0.48,-48008.00,-3269.00,24055.08,0.14,228.00,-3269.00,57500.93,0.48,6329.00,-15269.00,37595.94,0.32,228.00,-3269.00,60732.53,0.46,-2602.00,-4969.00,73457.32,0.59
17061,9516.00,16670.00,11068.00,10735.00,6141.00,4569.00,9697.00,68396.00,14096.52,11068.00,9462.00,10735.00,59446.52,228.00,-3269.00,54414.59,0.38,-48008.00,-3269.00,20300.91,0.01,228.00,-3269.00,54443.39,0.38,6329.00,-15269.00,33543.04,0.14,228.00,-3269.00,57719.98,0.45,-2602.00,-4969.00,70268.32,0.49
17063,16032.00,16670.00,11068.00,10735.00,6141.00,4569.00,10774.00,75989.00,17234.19,11068.00,9462.00,11458.95,69824.14,228.00,-3269.00,72894.23,0.37,-48008.00,-3269.00,25943.92,0.06,228.00,-3269.00,72923.03,0.37,6329.00,-15269.00,63373.60,0.27,228.00,-3269.00,75929.63,0.35,-2602.00,-4969.00,84595.71,0.30
17065,9516.00,16670.00,11068.00,10735.00,6141.00,4569.00,9697.00,68396.00,17234.19,11068.00,9462.00,10735.00,62584.19,228.00,-3269.00,60896.01,0.47,-48008.00,-3269.00,22669.41,0.16,228.00,-3269.00,60924.81,0.47,6329.00,-15269.00,45244.55,0.36,228.00,-3269.00,64111.40,0.52,-2602.00,-4969.00,72071.66,0.53
17067,9516.00,16670.00,11068.00,10735.00,6141.00,4569.00,9697.00,68396.00,16532.33,11068.00,9462.00,10185.11,61332.44,228.00,-3269.00,57338.21,0.43,-48008.00,-3269.00,23921.16,0.10,228.00,-3269.00,57367.01,0.42,6329.00,-15269.00,37462.03,0.22,228.00,-3269.00,60598.61,0.40,-2602.00,-4969.00,73323.41,0.51
17069,9516.00,16670.00,11068.00,10735.00,6141.00,4569.00,9697.00,68396.00,16532.33,11068.00,9462.00,10735.00,61882.33,228.00,-3269.00,61597.87,0.50,-48008.00,-3269.00,23371.27,0.22,228.00,-3269.00,61626.67,0.50,6329.00,-15269.00,39120.62,0.34,228.00,-3269.00,60048.72,0.51,-2602.00,-4969.00,72773.52,0.62
17071,9540.00,16670.00,11068.00,10735.00,6141.00,4569.00,9701.00,68424.00,15687.08,11068.00,9462.00,10132.80,60458.88,228.00,-3269.00,58211.77,0.42,-48008.00,-3269.00,19288.55,0.00,228.00,-3269.00,58240.57,0.42,6329.00,-15269.00,35433.13,0.23,228.00,-3269.00,61472.17,0.40,-2602.00,-4969.00,69255.96,0.45
17073,11052.00,16670.00,11068.00,10735.00,6141.00,4569.00,9951.00,70186.00,16175.89,11068.00,9462.00,10515.36,62842.25,228.00,-3269.00,60637.95,0.35,-48008.00,-3269.00,22411.35,0.10,228.00,-3269.00,60666.75,0.35,6329.00,-15269.00,48716.26,0.22,228.00,-3269.00,63853.34,0.43,-2602.00,-4969.00,76754.60,0.43
17075,10764.00,16670.00,11068.00,10735.00,6141.00,4569.00,9903.00,69850.00,16175.89,11068.00,9462.00,10735.00,62773.89,228.00,-3269.00,60706.31,0.38,-48008.00,-3269.00,22479.71,0.11,228.00,-3269.00,60735.11,0.38,6329.00,-15269.00,45054.85,0.29,228.00,-3269.00,63921.70,0.47,-2602.00,-4969.00,76822.96,0.49
17077,10836.00,16670.00,11068.00,10735.00,6141.00,4569.00,9915.00,69934.00,22225.72,11068.00,9462.00,9567.27,67727.99,228.00,-3269.00,70180.83,0.57,-48008.00,-3269.00,28040.07,0.20,228.00,-3269.00,70209.63,0.57,6329.00,-15269.00,60969.81,0.55,228.00,-3269.00,73261.23,0.65,-2602.00,-4969.00,81750.85,0.61
17079,11268.00,16670.00,11068.00,10735.00,6141.00,4569.00,9987.00,70438.00,22225.72,11068.00,9462.00,10735.00,69327.72,228.00,-3269.00,73390.65,0.42,-48008.00,-3269.00,26440.33,0.05,228.00,-3269.00,73419.45,0.42,6329.00,-15269.00,63870.02,0.39,228.00,-3269.00,76426.04,0.40,-2602.00,-4969.00,85092.12,0.56
17081,10308.00,16670.00,11068.00,10735.00,6141.00,4569.00,9828.00,69319.00,17709.22,11068.00,9462.00,10056.75,63172.97,228.00,-3269.00,60307.23,0.43,-48008.00,-3269.00,22080.63,0.15,228.00,-3269.00,60336.03,0.43,6329.00,-15269.00,48385.54,0.30,228.00,-3269.00,63522.62,0.41,-2602.00,-4969.00,76423.88,0.54
17083,12732.00,16670.00,11068.00,10735.00,6141.00,4569.00,10229.00,72144.00,19530.04,11068.00,9462.00,10678.26,68039.29,228.00,-3269.00,69869.53,0.35,-48008.00,-3269.00,27728.77,0.04,228.00,-3269.00,69898.33,0.35,6329.00,-15269.00,60658.51,0.33,228.00,-3269.00,72949.93,0.42,-2602.00,-4969.00,81439.55,0.35
17085,10152.00,16670.00,11068.00,10735.00,6141.00,4569.00,9802.00,69137.00,19530.04,11068.00,9462.00,10735.00,65516.04,228.00,-3269.00,67583.25,0.39,-48008.00,-3269.00,25209.00,0.08,228.00,-3269.00,67612.05,0.39,6329.00,-15269.00,54181.88,0.28,228.00,-3269.00,70708.64,0.36,-2602.00,-4969.00,79021.81,0.41
17087,9516.00,16670.00,11068.00,10735.00,6141.00,4569.00,9697.00,68396.00,19530.04,11068.00,9462.00,10735.00,64880.04,228.00,-3269.00,63409.71,0.42,-48008.00,-3269.00,25845.00,0.13,228.00,-3269.00,63438.51,0.42,6329.00,-15269.00,54817.88,0.41,228.00,-3269.00,66580.10,0.53,-2602.00,-4969.00,79657.81,0.52
17089,14976.00,16670.00,11068.00,10735.00,6141.00,4569.00,10599.00,74758.00,16895.65,11068.00,9462.00,11469.05,68439.71,228.00,-3269.00,69469.12,0.28,-48008.00,-3269.00,27328.35,0.04,228.00,-3269.00,69497.92,0.28,6329.00,-15269.00,60258.09,0.25,228.00,-3269.00,72549.51,0.34,-2602.00,-4969.00,81039.14,0.30
17091,12804.00,16670.00,11068.00,10735.00,6141.00,4569.00,10240.00,72227.00,15567.11,11068.00,9462.00,10580.85,64050.96,228.00,-3269.00,64238.78,0.44,-48008.00,-3269.00,21202.64,0.02,228.00,-3269.00,64267.58,0.44,6329.00,-15269.00,51263.49,0.33,228.00,-3269.00,67409.17,0.42,-2602.00,-4969.00,75545.89,0.46
17093,17664.00,16670.00,11068.00,10735.00,6141.00,4569.00,11043.00,77890.00,17190.07,11068.00,9462.00,11433.48,71386.55,228.00,-3269.00,76141.37,0.22,-48008.00,-3269.00,29424.54,0.06,228.00,-3269.00,76170.17,0.22,6329.00,-15269.00,66311.14,0.20,228.00,-3269.00,79131.76,0.20,-2602.00,-4969.00,87621.30,0.31
17095,9516.00,16670.00,11068.00,10735.00,6141.00,4569.00,9697.00,68396.00,17450.67,11068.00,9462.00,9704.41,61770.08,228.00,-3269.00,61710.12,0.47,-48008.00,-3269.00,23483.52,0.12,228.00,-3269.00,61738.92,0.47,6329.00,-15269.00,37024.39,0.30,228.00,-3269.00,60160.97,0.48,-2602.00,-4969.00,72885.77,0.59
17097,14976.00,16670.00,11068.00,10735.00,6141.00,4569.00,10599.00,74758.00,13903.48,11068.00,9462.00,11469.59,65448.07,228.00,-3269.00,67651.22,0.27,-48008.00,-3269.00,25276.97,0.05,228.00,-3269.00,67680.02,0.27,6329.00,-15269.00,54249.85,0.19,228.00,-3269.00,66012.07,0.27,-2602.00,-4969.00,79089.78,0.28
17099,12576.00,16670.00,11068.00,10735.00,6141.00,4569.00,10203.00,71962.00,19174.95,11068.00,9462.00,10542.80,67392.75,228.00,-3269.00,70516.08,0.41,-48008.00,-3269.00,23332.29,0.11,228.00,-3269.00,70544.88,0.41,6329.00,-15269.00,61305.05,0.36,228.00,-3269.00,73596.47,0.47,-2602.00,-4969.00,82086.10,0.42
17101,11268.00,16670.00,11068.00,10735.00,6141.00,4569.00,9987.00,70438.00,19174.95,11068.00,9462.00,10735.00,66276.95,228.00,-3269.00,66822.33,0.54,-48008.00,-3269.00,24448.09,0.09,228.00,-3269.00,66851.13,0.54,6329.00,-15269.00,57920.90,0.49,228.00,-3269.00,69947.73,0.52,-2602.00,-4969.00,78260.90,0.57
17103,10884.00,16670.00,11068.00,10735.00,6141.00,4569.00,9923.00,69990.00,15684.99,11068.00,9462.00,10397.36,62065.35,228.00,-3269.00,61414.85,0.35,-48008.00,-3269.00,23188.26,0.10,228.00,-3269.00,61443.65,0.35,6329.00,-15269.00,41303.87,0.18,228.00,-3269.00,64630.25,0.43,-2602.00,-4969.00,72590.50,0.47
17105,11040.00,16670.00,11068.00,10735.00,6141.00,4569.00,9949.00,70172.00,15331.32,11068.00,9462.00,10309.78,61780.10,228.00,-3269.00,61700.10,0.32,-48008.00,-3269.00,23473.50,0.07,228.00,-3269.00,61728.90,0.32,6329.00,-15269.00,37014.37,0.21,228.00,-3269.00,60150.95,0.33,-2602.00,-4969.00,72875.75,0.44
