FIPS,Housing,ChildCare,Food,Transportation,Medical,Other,Taxes,MIT LWC,MIDS ChildCare,MIDS Food,MIDS Medical,MIDS Transportation,MIDS Taxes,MIDS Benefits,MIDS LW,MIDS Marriage Wage,MIDS Daycare Wage,MIDS Below LWC, 4xTC Taxes , 4xTC Benefits , 4xTC LW , 4xTC Marriage Wage , 4xTC Daycare Wage ,4xTC Below LWC, 8xTC Taxes , 8xTC Benefits , 8xTC LW , 8xTC Marriage Wage , 8xTC Daycare Wage ,8xTC Below LWC, Marriage Credit Taxes , Marriage Credit Benefits , Marriage Credit LWC , Marriage Credit Marriage Wage , Marriage Credit Daycare Wage ,Marriage Credit Below LWC,Daycare Tax, Daycare Benefits , Daycare LWC , Daycare Marriage Wage , Daycare Daycare Wage ,Daycare Below LWC, UBI_12k Tax , UBI_12k Benefits , UBI_12k LWC , UBI_12k Marriage Wage , UBI_12k Daycare Wage ,UBI_12k Below LWC, UBI_6k+MBI_12k Tax , UBI_6k+MBI_12k Benefits , UBI_6k+MBI_12k LWC , UBI_6k+MBI_12k Marriage Wage , UBI_6k+MBI_12k Daycare Wage ,UBI_6k+MBI_12k Below LWC, MBI_24k Tax , MBI_24k Benefits , MBI_24k LWC , MBI_24k Marriage Wage , MBI_24k Daycare Wage ,MBI_24k Below LWC, Expanded Safety Net Tax , Expanded Safety Net Benefits , Expanded Safety Net LWC , Expanded Safety Net Marriage Wage , Expanded Safety Net Daycare Wage ,Expanded Safety Net Below LWC
1035,6792,5062,6898,9859,5407,4284,5945,44247,4982,7318,8774,9859,1895,-472,38966.33,0,14245.61,0.64,-14190,-472,30900,0,4585,0.48,-39964,-472,27153,0,7464,0.34,2789,-20626,35804,0,9772,0.52,1895,-11101,31256,0,9211,0.48,8717,-12472,44928,0,12538,0.64,7350,-24472,28341,1825,11077,0.5,7278,-24472,28341,1825,11077,0.5,2494,-472,32006,0,13918,0.47
1099,6792,5062,6898,9859,5407,4284,5945,44247,5041,7269,8774,9859,1895,-472,38966.33,0,14245.61,0.6,-14190,-472,30900,0,4585,0.4,-39964,-472,27153,0,7464,0.32,2789,-20626,35804,0,9772,0.46,1895,-11101,31256,0,9211,0.4,8717,-12472,44928,0,12538,0.59,7350,-24472,28341,1825,11077,0.43,7278,-24472,28341,1825,11077,0.43,2494,-472,32006,0,13918,0.39
1027,6792,5062,6898,9859,5407,4284,5945,44247,4976,7343,8774,9859,1895,-472,38966.33,0,14245.61,0.55,-14190,-472,30900,0,4585,0.32,-39964,-472,27153,0,7464,0.22,2789,-20626,35804,0,9772,0.43,1895,-11101,31256,0,9211,0.31,8717,-12472,44928,0,12538,0.55,7350,-24472,28341,1825,11077,0.35,7278,-24472,28341,1825,11077,0.35,2494,-472,32006,0,13918,0.3
1031,7176,5062,6898,9859,5407,4284,6004,44690,4952,7318,8774,9525,1895,-472,38966.33,0,14245.61,0.44,-14190,-472,30900,0,4585,0.25,-39964,-472,27153,0,7464,0.16,2789,-20626,35804,0,9772,0.32,1895,-11101,31256,0,9211,0.25,8717,-12472,44928,0,12538,0.43,7350,-24472,28341,0,11077,0.28,7278,-24472,28341,0,11077,0.28,2494,-472,32006,0,13918,0.24
1133,6792,5062,6898,9859,5407,4284,5945,44247,5269,7121,8774,9859,1895,-472,38966.33,0,14245.61,0.57,-14190,-472,30900,0,4585,0.34,-39964,-472,27153,0,7464,0.23,2789,-20626,35804,0,9772,0.42,1895,-11101,31256,0,9211,0.33,8717,-12472,44928,0,12538,0.56,7350,-24472,28341,0,11077,0.37,7278,-24472,28341,0,11077,0.37,2494,-472,32006,0,13918,0.33
1069,6792,5062,6898,9859,5407,4284,5945,44247,5668,7343,8774,9291,1895,-472,38966.33,0,14245.61,0.48,-14190,-472,30900,0,4585,0.26,-39964,-472,27153,0,7464,0.18,2789,-20626,35804,0,9772,0.33,1895,-11101,31256,0,9211,0.26,8717,-12472,44928,0,12538,0.48,7350,-24472,28341,0,12932,0.29,7278,-24472,28341,0,12932,0.29,2494,-472,32006,0,15734,0.25
1029,7164,5062,6898,9859,5407,4284,6003,44677,4976,7145,8774,9859,1895,-472,38966.33,0,14245.61,0.52,-14190,-472,30900,0,4585,0.28,-39964,-472,27153,0,3722,0.18,2789,-20626,35804,0,9772,0.38,1895,-11101,31256,0,9211,0.27,8717,-12472,44928,0,12538,0.52,7350,-24472,28341,0,11077,0.32,7278,-24472,28341,0,11077,0.32,2494,-472,32006,0,13918,0.26
1129,6792,5062,6898,9859,5407,4284,5945,44247,5269,7269,8774,9859,1895,-472,38966.33,0,14245.61,0.43,-14190,-472,30900,0,4585,0.25,-39964,-472,27153,0,7464,0.16,2789,-20626,35804,0,9772,0.31,1895,-11101,31256,0,9211,0.25,8717,-12472,44928,0,12538,0.42,7350,-24472,28341,0,11077,0.27,7278,-24472,28341,0,11077,0.27,2494,-472,34858,2852,16770,0.32
1131,6792,5062,6898,9859,5407,4284,5945,44247,5269,7442,8774,9859,1895,-472,38966.33,0,14245.61,0.67,-14190,-472,36470,5570,10156,0.57,-39964,-472,27153,0,3722,0.35,2789,-20626,35804,0,9772,0.57,1895,-11101,31256,0,9211,0.47,8717,-12472,49591,4663,17201,0.73,7350,-24472,28341,0,11077,0.51,7278,-24472,28341,0,11077,0.51,2494,-472,34858,2852,16770,0.58
1089,8268,5062,6898,9859,5407,4284,6174,45952,4582,6700,8774,9839,1895,-472,38966.33,0,12191.79,0.35,-14190,-472,36470,5570,10156,0.23,-39964,-472,27153,0,3722,0.12,2789,-20626,35804,0,9772,0.24,1895,-11101,31256,0,7168,0.18,8717,-12472,49591,4663,13860,0.4,7350,-24472,28341,0,9223,0.2,7278,-24472,28341,0,9223,0.2,2494,-472,34858,2852,14954,0.25
1005,6996,5062,6898,9859,5407,4284,5976,44482,5085,7467,8774,9859,1895,-472,38966.33,0,12191.79,0.54,-14190,-472,36470,5570,10156,0.42,-39964,-472,27153,0,3722,0.24,2789,-20626,35804,0,9772,0.42,1895,-11101,31256,0,9211,0.35,8717,-12472,49591,4663,17201,0.6,7350,-24472,28341,0,11077,0.38,7278,-24472,28341,0,11077,0.38,2494,-472,34858,2852,14954,0.43
1105,6792,5062,6898,9859,5407,4284,5945,44247,5517,7244,8774,9859,1895,-472,38966.33,0,14245.61,0.68,-14190,-472,36470,5570,10156,0.51,-39964,-472,27153,0,7464,0.35,2789,-20626,35804,0,9772,0.52,1895,-11101,31256,0,9211,0.44,8717,-12472,49591,4663,17201,0.73,7350,-24472,28341,0,11077,0.48,7278,-24472,28341,0,11077,0.48,2494,-472,34858,0,16770,0.53
1111,7344,5062,6898,9859,5407,4284,6030,44884,5349,6898,8774,9859,1895,-472,38966.33,0,14245.61,0.54,-14190,-472,36470,0,10156,0.37,-39964,-472,27153,0,3722,0.23,2789,-20626,35804,0,9772,0.38,1895,-11101,31256,0,9211,0.31,8717,-12472,49591,0,17201,0.6,7350,-24472,28341,0,11077,0.34,7278,-24472,28341,0,11077,0.34,2494,-472,34858,0,16770,0.39
1087,6792,5062,6898,9859,5407,4284,5945,44247,4802,8011,8774,9859,1895,-472,38966.33,0,12191.79,0.59,-14190,-472,36470,0,10156,0.46,-39964,-472,27153,0,3722,0.27,2789,-20626,35804,0,9772,0.47,1895,-11101,31256,0,7168,0.37,8717,-12472,49591,0,17201,0.65,7350,-24472,28341,0,9223,0.41,7278,-24472,28341,0,9223,0.41,2494,-472,34858,0,14954,0.48
1015,8148,5062,6898,9859,5407,4284,6155,45813,4992,7467,8774,8928,1895,-472,38966.33,0,12191.79,0.48,-14190,-472,36470,0,10156,0.34,-39964,-472,30865,3712,7434,0.29,2789,-20626,35804,0,9772,0.35,1895,-11101,31256,0,7168,0.28,8717,-12472,49591,0,17201,0.54,7350,-24472,28341,0,11077,0.31,7278,-24472,28341,0,11077,0.31,2494,-472,34858,0,14954,0.36
1121,6792,5062,6898,9859,5407,4284,5945,44247,7175,7145,8774,8628,1895,-472,48068.14,9101.81,25385.68,0.56,-14190,-472,36470,0,13741,0.38,-39964,-472,30865,3712,11175,0.32,2789,-20626,35804,0,13165,0.39,1895,-11101,35308,4052,15317,0.39,8717,-12472,49591,0,20741,0.6,7350,-24472,30155,1815,16601,0.33,7278,-24472,30155,1815,16601,0.33,2494,-472,34858,0,18586,0.4
1119,6792,5062,6898,9859,5407,4284,5945,44247,6261,7022,8774,9859,1895,-472,48068.14,9101.81,23347.42,0.67,-14190,-472,36470,0,10156,0.54,-39964,-472,30865,3712,11175,0.49,2789,-20626,35804,0,9772,0.55,1895,-11101,35308,4052,13263,0.55,8717,-12472,49591,0,17201,0.7,7350,-24472,30155,1815,14746,0.5,7278,-24472,30155,1815,14746,0.5,2494,-472,34858,0,16770,0.55
1009,8916,5062,6898,9859,5407,4284,6274,46700,4484,7022,8774,9626,1895,-472,48068.14,9101.81,19277.82,0.46,-14190,-472,36470,0,10156,0.28,-39964,-472,30865,3712,7434,0.22,2789,-20626,35804,0,5378,0.29,1895,-11101,35308,4052,9186,0.29,8717,-12472,52931,3341,17201,0.47,7350,-24472,30155,1815,9183,0.23,7278,-24472,30155,1815,9183,0.23,2494,-472,47507,12649,25786,0.41
1085,8520,5062,6898,9859,5407,4284,6213,46243,4802,7195,8774,9592,1895,-472,48068.14,9101.81,21293.6,0.64,-14190,-472,36470,0,10156,0.53,-39964,-472,30865,0,7434,0.45,2789,-20626,35804,0,9772,0.54,1895,-11101,35308,4052,11220,0.54,8717,-12472,52931,3341,17201,0.64,7350,-24472,30155,1815,11037,0.46,7278,-24472,30155,1815,11037,0.46,2494,-472,47507,12649,25786,0.6
1113,8460,5062,6898,9859,5407,4284,6204,46174,4833,7417,8774,9431,1895,-472,48068.14,0,21293.6,0.56,-14190,-472,36470,0,10156,0.36,-39964,-472,30865,0,7434,0.29,2789,-20626,35804,0,9772,0.37,1895,-11101,35308,0,11220,0.38,8717,-12472,52931,3341,17201,0.57,7350,-24472,30155,0,11037,0.3,7278,-24472,30155,0,11037,0.3,2494,-472,47507,12649,25786,0.5
1101,8520,5062,6898,9859,5407,4284,6213,46243,5176,6923,8774,9564,1895,-472,48068.14,0,21293.6,0.46,-14190,-472,36470,0,10156,0.31,-39964,-472,30865,0,7434,0.25,2789,-20626,35804,0,9772,0.32,1895,-11101,35308,0,11220,0.32,8717,-12472,52931,3341,17201,0.47,7350,-24472,30155,0,11037,0.26,7278,-24472,30155,0,11037,0.26,2494,-472,47507,12649,27603,0.4
1023,8304,5062,6898,9859,5407,4284,6179,45993,4976,7071,8774,9859,1895,-472,48068.14,0,21293.6,0.56,-14190,-472,36470,0,10156,0.42,-39964,-472,30865,0,7434,0.35,2789,-20626,35804,0,9772,0.42,1895,-11101,35308,0,11220,0.43,8717,-12472,52931,0,17201,0.57,7350,-24472,30155,0,11037,0.36,7278,-24472,30155,0,11037,0.36,2494,-472,47507,0,25786,0.53
1073,8916,5062,6898,9859,5407,4284,6274,46700,5054,6676,8774,9611,1895,-472,48068.14,0,21293.6,0.46,-14190,-472,36470,0,10156,0.31,-39964,-472,30865,0,7434,0.25,2789,-20626,35804,0,9772,0.31,1895,-11101,35308,0,11220,0.32,8717,-12472,52931,0,17201,0.47,7350,-24472,30155,0,11037,0.25,7278,-24472,30155,0,11037,0.25,2494,-472,47507,0,25786,0.41
1001,8520,5062,6898,9859,5407,4284,6213,46243,4639,7566,8774,9573,1895,-472,48068.14,0,19277.82,0.4,-14190,-472,36470,0,10156,0.22,-39964,-472,30865,0,7434,0.18,2789,-20626,35804,0,5378,0.23,1895,-11101,35308,0,9186,0.23,8717,-12472,52931,0,17201,0.42,7350,-24472,30155,0,9183,0.19,7278,-24472,30155,0,9183,0.19,2494,-472,47507,0,25786,0.35
1083,8268,5062,6898,9859,5407,4284,6174,45952,4946,7318,8774,9845,1895,-472,48068.14,0,19277.82,0.42,-14190,-472,36470,0,10156,0.25,-39964,-472,30865,0,7434,0.2,2789,-20626,35804,0,5378,0.26,1895,-11101,35308,0,11220,0.27,8717,-12472,52931,0,17201,0.42,7350,-24472,30155,0,11037,0.21,7278,-24472,30155,0,11037,0.21,2494,-472,47507,0,25786,0.37
1051,8520,5062,6898,9859,5407,4284,6213,46243,4797,7516,8774,9578,1895,-472,48068.14,0,19277.82,0.38,-14190,-472,36470,0,10156,0.23,-39964,-472,30865,0,7434,0.17,2789,-20626,35804,0,5378,0.24,1895,-11101,35308,0,9186,0.24,8717,-12472,52931,0,17201,0.39,7350,-24472,30155,0,9183,0.17,7278,-24472,30155,0,9183,0.17,2494,-472,47507,0,25786,0.34
1081,8688,5062,6898,9859,5407,4284,6239,46437,4888,7615,8774,9459,1895,-472,48068.14,0,15263.27,0.48,-14190,-472,36470,0,5570,0.34,-39964,-472,30865,0,7434,0.28,2789,-20626,35804,0,5378,0.35,1895,-11101,35308,0,9186,0.35,8717,-12472,52931,0,17201,0.48,7350,-24472,31784,1629,10812,0.27,7278,-24472,31784,1629,10812,0.27,2494,-472,47507,0,25786,0.44
1007,8916,5062,6898,9859,5407,4284,6274,46700,4913,7492,8774,9624,1895,-472,48068.14,0,15263.27,0.55,-14190,-472,36470,0,5570,0.33,-39964,-472,30865,0,7434,0.28,2789,-20626,35804,0,5378,0.34,1895,-11101,35308,0,9186,0.35,8717,-12472,52931,0,17201,0.58,7350,-24472,31784,1629,10812,0.27,7278,-24472,31784,1629,10812,0.27,2494,-472,47507,0,24039,0.48
1097,9240,5062,6898,9859,5407,4284,6325,47075,5041,7368,8774,9433,1895,-472,48068.14,0,15263.27,0.47,-14190,-472,36470,0,5570,0.33,-39964,-472,30865,0,7434,0.27,2789,-20626,35804,0,5378,0.33,1895,-11101,35308,0,9186,0.34,8717,-12472,52931,0,17201,0.48,7350,-24472,31784,1629,10812,0.26,7278,-24472,31784,1629,10812,0.26,2494,-472,47507,0,24039,0.43
1123,6876,5062,6898,9859,5407,4284,5958,44344,7175,7318,8774,9859,1895,-472,48068.14,0,23347.42,0.53,-14190,-472,36470,0,10156,0.35,-39964,-472,30865,0,7434,0.28,2789,-20626,35804,0,9772,0.36,1895,-11101,35308,0,13263,0.37,8717,-12472,52931,0,20541,0.53,7350,-24472,34413,4258,17150,0.38,7278,-24472,34413,4258,17150,0.38,2494,-472,47507,0,29419,0.49
1065,9780,5062,6898,9859,5407,4284,6409,47699,4592,7467,8774,9604,1895,-472,51218.33,3150.19,16359.64,0.68,-14190,-472,36470,0,5570,0.44,-39964,-472,30865,0,3712,0.38,2789,-20626,35804,0,5378,0.45,1895,-11101,35308,0,7119,0.46,8717,-12472,56272,3341,17201,0.69,7350,-24472,34413,2629,11586,0.47,7278,-24472,34413,2629,11586,0.47,2494,-472,47507,0,22565,0.57
1117,8916,5062,6898,9859,5407,4284,6274,46700,6261,7393,8774,9619,1895,-472,51218.33,3150.19,18413.46,0.35,-14190,-472,36470,0,5570,0.17,-39964,-472,30865,0,7434,0.13,2789,-20626,40927,5123,10502,0.22,1895,-11101,39105,3797,12983,0.24,8717,-12472,56272,3341,20541,0.35,7350,-24472,34413,2629,13441,0.19,7278,-24472,34413,2629,13441,0.19,2494,-472,47507,0,24039,0.25
1063,9780,5062,6898,9859,5407,4284,6409,47699,5167,7467,8774,9859,1895,-472,51218.33,3150.19,16359.64,0.77,-14190,-472,36470,0,5570,0.59,-39964,-472,34566,3702,7414,0.6,2789,-20626,40927,5123,10502,0.64,1895,-11101,39105,3797,10916,0.65,8717,-12472,56272,3341,17201,0.79,7350,-24472,34413,2629,11586,0.6,7278,-24472,34413,2629,11586,0.6,2494,-472,47507,0,21112,0.66
1003,9924,5062,6898,9859,5407,4284,6431,47865,5085,7813,8774,9634,1895,-472,51218.33,3150.19,14305.82,0.48,-14190,-472,36470,0,5570,0.26,-39964,-472,34566,3702,7414,0.28,2789,-20626,40927,5123,10502,0.32,1895,-11101,39105,3797,10916,0.33,8717,-12472,56272,3341,17201,0.49,7350,-24472,34413,0,9732,0.28,7278,-24472,34413,0,9732,0.28,2494,-472,47507,0,21112,0.36
1115,8916,5062,6898,9859,5407,4284,6274,46700,6964,7417,8774,9618,1895,-472,51218.33,0,18413.46,0.47,-14190,-472,41035,4565,10136,0.33,-39964,-472,34566,3702,11135,0.29,2789,-20626,40927,5123,10502,0.33,1895,-11101,39105,3797,12983,0.34,8717,-12472,59613,3341,23882,0.44,7350,-24472,38027,3614,17055,0.26,7278,-24472,38027,3614,17055,0.26,2494,-472,50916,3409,27447,0.42
1125,9780,5062,6898,9859,5407,4284,6409,47699,6407,7640,8774,9614,1895,-472,51218.33,0,16359.64,0.51,-14190,-472,41035,4565,10136,0.36,-39964,-472,34566,3702,7414,0.32,2789,-20626,40927,0,10502,0.36,1895,-11101,39105,0,10916,0.38,8717,-12472,59613,3341,20541,0.5,7350,-24472,38027,3614,15200,0.29,7278,-24472,38027,3614,15200,0.29,2494,-472,50916,3409,25974,0.47
5107,6732,4705,6898,9859,5571,4284,5335,43384,4478,6849,9410,8184,1886,-1108,34852.18,-2166.14,14210,0.56,-14200,-1108,29906,-12611,8187,0.41,-39958,-1108,22421,-12153,3717,0.37,2779,-21262,29432,-4878,7803,0.42,1886,-11741,25111,-17121,8179,0.33,8710,-13108,38094,15516,10223,0.48,7344,-25108,20012,12810,9213,0.21,7272,-25108,20012,12810,9213,0.21,2485,-1108,5556,-21502,10029,-0.08
5149,6732,4705,6898,9859,5571,4284,5335,43384,4018,6404,9410,9163,1886,-1108,34852.18,-2166.14,14210,0.45,-14200,-1108,29906,-12611,8187,0.32,-39958,-1108,22421,-12153,3717,0.25,2779,-21262,29432,-4878,7803,0.32,1886,-11741,25111,-17121,6130,0.21,8710,-13108,38094,15516,10223,0.36,7344,-25108,21842,14639,9198,0.09,7272,-25108,21842,14639,9198,0.09,2485,-1108,5556,-21502,8223,-0.05
5123,6732,4705,6898,9859,5571,4284,5335,43384,4341,6873,9410,8411,1886,-1108,34852.18,-2166.14,14210,0.53,-14200,-1108,29906,-12611,8187,0.4,-39958,-1108,22421,-12153,3717,0.34,2779,-21262,29432,-4878,7803,0.4,1886,-11741,25111,-17121,8179,0.3,8710,-13108,38094,15516,10223,0.42,7344,-25108,21842,14639,11043,0.16,7272,-25108,21842,14639,11043,0.16,2485,-1108,6999,-20059,11472,-0.09
5009,6732,4705,6898,9859,5571,4284,5335,43384,5291,5860,9410,8714,1886,-1108,34852.18,-4252.59,14210,0.43,-14200,-1108,29906,-12611,8187,0.27,-39958,-1108,22421,-12153,3717,0.23,2779,-21262,29432,-8360,7803,0.28,1886,-11741,27188,-18455,10256,0.16,8710,-13108,38094,15516,13774,0.31,7344,-25108,21842,12785,11043,0.09,7272,-25108,21842,12785,11043,0.09,2485,-1108,6999,-20059,11472,-0.06
5131,7200,4705,6898,9859,5571,4284,5400,43917,4229,6305,9410,9000,1886,-1108,34852.18,0,12168.24,0.43,-14200,-1108,29906,0,8187,0.29,-39958,-1108,26138,3717,7434,0.2,2779,-21262,29432,0,7803,0.29,1886,-11741,27188,2077,8207,0.18,8710,-13108,38094,0,10223,0.32,7344,-25108,21842,1830,9198,0.09,7272,-25108,21842,1830,9198,0.09,2485,-1108,6999,1443,9666,-0.05
5111,6732,4705,6898,9859,5571,4284,5335,43384,4495,6601,9410,8990,1886,-1108,34852.18,0,14210,0.5,-14200,-1108,29906,0,8187,0.37,-39958,-1108,26138,3717,7434,0.23,2779,-21262,29432,0,7803,0.37,1886,-11741,27188,2077,8207,0.22,8710,-13108,38094,0,10223,0.41,7344,-25108,21842,0,9198,0.16,7272,-25108,21842,0,9198,0.16,2485,-1108,8437,2882,11105,-0.09
5063,6828,4705,6898,9859,5571,4284,5348,43493,4587,6651,9410,8794,1886,-1108,34852.18,0,14210,0.45,-14200,-1108,29906,0,8187,0.29,-39958,-1108,26138,3717,7434,0.22,2779,-21262,29432,0,7803,0.3,1886,-11741,27188,2077,8207,0.21,8710,-13108,38094,0,10223,0.32,7344,-25108,21842,0,9198,0.1,7272,-25108,21842,0,9198,0.1,2485,-1108,8437,1439,12911,-0.08
5059,6732,4705,6898,9859,5571,4284,5335,43384,4259,6775,9410,9325,1886,-1108,36904.3,2052.12,14220.35,0.39,-14200,-1108,29906,0,8187,0.28,-39958,-1108,26138,3717,7434,0.16,2779,-21262,29432,0,7803,0.28,1886,-11741,27188,0,8207,0.14,8710,-13108,38094,0,10223,0.3,7344,-25108,21842,0,9198,0.08,7272,-25108,21842,0,9198,0.08,2485,-1108,8437,1439,11105,-0.07
5103,6732,4705,6898,9859,5571,4284,5335,43384,4905,6972,9410,8537,1886,-1108,36904.3,2052.12,16262.12,0.49,-14200,-1108,29906,0,8187,0.37,-39958,-1108,26138,0,7434,0.28,2779,-21262,29432,0,7803,0.37,1886,-11741,27188,0,8207,0.26,8710,-13108,38094,0,10223,0.42,7344,-25108,23671,1830,11028,0.31,7272,-25108,23671,1830,11028,0.31,2485,-1108,8437,1439,12911,-0.1
5101,6732,4705,6898,9859,5571,4284,5335,43384,5102,6577,9410,8785,1886,-1108,36904.3,2052.12,16262.12,0.48,-14200,-1108,29906,0,8187,0.4,-39958,-1108,26138,0,7434,0.26,2779,-21262,29432,0,7803,0.4,1886,-11741,27188,0,10256,0.25,8710,-13108,38094,0,10223,0.42,7344,-25108,23671,1830,11028,0.3,7272,-25108,23671,1830,11028,0.3,2485,-1108,8437,0,12911,-0.1
5083,6732,4705,6898,9859,5571,4284,5335,43384,4550,6057,9410,9859,1886,-1108,36904.3,2052.12,14220.35,0.43,-14200,-1108,29906,0,8187,0.29,-39958,-1108,26138,0,7434,0.21,2779,-21262,29432,0,7803,0.3,1886,-11741,27188,0,8207,0.2,8710,-13108,38094,0,10223,0.34,7344,-25108,23671,1830,11028,0.24,7272,-25108,23671,1830,11028,0.24,2485,-1108,8437,0,11105,-0.06
5145,7020,4705,6898,9859,5571,4284,5375,43712,3891,7022,9410,9344,1886,-1108,36904.3,0,12183.51,0.38,-14200,-1108,29906,0,4592,0.29,-39958,-1108,26138,0,7434,0.21,2779,-21262,29432,0,4400,0.29,1886,-11741,27188,0,6159,0.2,8710,-13108,38094,0,6672,0.31,7344,-25108,23671,1830,9183,0.24,7272,-25108,23671,1830,9183,0.24,2485,-1108,11188,2751,12049,0.09
5135,6732,4705,6898,9859,5571,4284,5335,43384,4229,6503,9410,9859,1886,-1108,36904.3,0,14220.35,0.5,-14200,-1108,29906,0,4592,0.35,-39958,-1108,26138,0,7434,0.22,2779,-21262,29432,0,4400,0.36,1886,-11741,27188,0,8207,0.2,8710,-13108,38094,0,10223,0.42,7344,-25108,23671,0,9183,0.27,7272,-25108,23671,0,9183,0.27,2485,-1108,11188,2751,13855,0.1
5147,6732,4705,6898,9859,5571,4284,5335,43384,3891,6849,9410,9859,1886,-1108,36904.3,0,12183.51,0.56,-14200,-1108,29906,0,4592,0.45,-39958,-1108,26138,0,7434,0.31,2779,-21262,29432,0,4400,0.46,1886,-11741,27188,0,6159,0.29,8710,-13108,38094,0,6672,0.48,7344,-25108,23671,0,9183,0.36,7272,-25108,23671,0,9183,0.36,2485,-1108,11188,2751,12049,0.17
5133,6732,4705,6898,9859,5571,4284,5335,43384,4229,6577,9410,9859,1886,-1108,36904.3,0,14220.35,0.44,-14200,-1108,29906,0,4592,0.3,-39958,-1108,26138,0,7434,0.18,2779,-21262,29432,0,4400,0.31,1886,-11741,27188,0,8207,0.17,8710,-13108,41414,3321,9993,0.46,7344,-25108,23671,0,9183,0.22,7272,-25108,23671,0,9183,0.22,2485,-1108,11188,2751,12049,0.08
5061,6732,4705,6898,9859,5571,4284,5335,43384,4259,6601,9410,9859,1886,-1108,36904.3,0,14220.35,0.43,-14200,-1108,29906,0,4592,0.3,-39958,-1108,26138,0,7434,0.23,2779,-21262,29432,0,4400,0.3,1886,-11741,30262,3074,11281,0.29,8710,-13108,41414,3321,9993,0.45,7344,-25108,23671,0,9183,0.25,7272,-25108,23671,0,9183,0.25,2485,-1108,11188,0,12049,0.08
5013,6732,4705,6898,9859,5571,4284,5335,43384,5224,6898,9410,8604,1886,-1108,36904.3,0,16262.12,0.46,-14200,-1108,29906,0,8187,0.33,-39958,-1108,26138,0,7434,0.22,2779,-21262,29432,0,7803,0.34,1886,-11741,30262,3074,11281,0.32,8710,-13108,41414,3321,13544,0.49,7344,-25108,23671,0,11028,0.26,7272,-25108,23671,0,11028,0.26,2485,-1108,11188,0,15662,0.09
5089,6732,4705,6898,9859,5571,4284,5335,43384,4373,6552,9410,9859,1886,-1108,36904.3,0,14220.35,0.47,-14200,-1108,29906,0,4592,0.31,-39958,-1108,26138,0,7434,0.22,2779,-21262,29432,0,4400,0.32,1886,-11741,30262,3074,11281,0.3,8710,-13108,41414,3321,9993,0.48,7344,-25108,23671,0,9183,0.25,7272,-25108,23671,0,9183,0.25,2485,-1108,11188,0,12049,0.11
5137,6744,4705,6898,9859,5571,4284,5336,43397,4229,6750,9410,9859,1886,-1108,36904.3,0,14220.35,0.52,-14200,-1108,29906,0,4592,0.4,-39958,-1108,26138,0,7434,0.29,2779,-21262,29432,0,4400,0.41,1886,-11741,30262,3074,9233,0.39,8710,-13108,41414,0,9993,0.55,7344,-25108,23671,0,9183,0.32,7272,-25108,23671,0,9183,0.32,2485,-1108,11188,0,12049,0.09
5003,6732,4705,6898,9859,5571,4284,5335,43384,4165,6873,9410,9859,1886,-1108,36904.3,0,12183.51,0.44,-14200,-1108,29906,0,4592,0.33,-39958,-1108,26138,0,7434,0.21,2779,-21262,29432,0,4400,0.33,1886,-11741,30262,0,9233,0.33,8710,-13108,41414,0,9993,0.46,7344,-25108,23671,0,9183,0.25,7272,-25108,23671,0,9183,0.25,2485,-1108,11188,0,12049,0.1
5027,6732,4705,6898,9859,5571,4284,5335,43384,5060,7195,9410,8669,1886,-1108,36904.3,0,14220.35,0.44,-14200,-1108,29906,0,8187,0.34,-39958,-1108,26138,0,7434,0.25,2779,-21262,29432,0,7803,0.35,1886,-11741,30262,0,11281,0.34,8710,-13108,41414,0,13544,0.46,7344,-25108,23671,0,11028,0.28,7272,-25108,23671,0,11028,0.28,2485,-1108,11188,0,13855,0.14
5093,6744,4705,6898,9859,5571,4284,5336,43397,5279,6775,9410,8865,1886,-1108,36904.3,0,16262.12,0.46,-14200,-1108,29906,0,8187,0.34,-39958,-1108,26138,0,7434,0.26,2779,-21262,29432,0,7803,0.34,1886,-11741,30262,0,11281,0.33,8710,-13108,41414,0,13544,0.48,7344,-25108,23671,0,11028,0.29,7272,-25108,23671,0,11028,0.29,2485,-1108,11188,0,13855,0.14
5115,7068,4705,6898,9859,5571,4284,5382,43767,4542,6923,9410,9136,1886,-1108,36904.3,0,14220.35,0.38,-14200,-1108,29906,0,4592,0.26,-39958,-1108,26138,0,7434,0.16,2779,-21262,29432,0,4400,0.27,1886,-11741,30262,0,11281,0.26,8710,-13108,41414,0,9993,0.38,7344,-25108,23671,0,9183,0.19,7272,-25108,23671,0,9183,0.19,2485,-1108,11188,0,12049,0.07
5113,6732,4705,6898,9859,5571,4284,5335,43384,4495,6601,9410,9859,1886,-1108,36904.3,0,14220.35,0.46,-14200,-1108,29906,0,4592,0.34,-39958,-1108,26138,0,7434,0.19,2779,-21262,29432,0,4400,0.34,1886,-11741,30262,0,11281,0.33,8710,-13108,41414,0,9993,0.49,7344,-25108,23671,0,9183,0.23,7272,-25108,23671,0,9183,0.23,2485,-1108,11188,0,12049,0.1
