FIPS,State,Housing,ChildCare,Food,Transportation,Medical,Other,Taxes,MIDS ChildCare,MIDS Food,MIDS Medical,MIDS Transportation,MIDS Net,MIDS Taxes All,3x EITC Tax,Basic Income Tax,Mids Taxes Universal,MIT LWC,MIDS LWC,3x EITC,Basic Income,MIDS LWC 2
44007,RI,8976,#N/A,6434,6855,5003,3644,4720,#N/A,6457.178966,6352,6855,32284,3540,2371,-15896,3880,35632,35824,34655,16388,36164
44009,RI,8861,#N/A,6434,6855,5003,3644,4703,#N/A,8163.719122,6352,6855,33876,3540,2371,-15896,3880,35500,37416,36247,17980,37756
45001,SC,5700,#N/A,5540,8554,4618,3916,4397,#N/A,5440.816302,7412,7612,30081,-1911,-2709,-21240,-1200,32725,28170,27372,8841,28881
45003,SC,7344,#N/A,5540,8554,4618,3916,4652,#N/A,5321.674339,7412,8334,32328,2041,1243,-17024,2752,34624,34369,33571,15304,35080
45005,SC,6120,#N/A,5540,8554,4618,3916,4462,#N/A,5301.817345,7412,8554,31304,-1735,-2533,-20932,-1024,33210,29569,28771,10372,30280
45007,SC,6420,#N/A,5540,8554,4618,3916,4508,#N/A,5182.675382,7412,8265,31196,-1735,-2533,-20932,-1024,33556,29461,28663,10264,30172
45009,SC,5628,#N/A,5540,8554,4618,3916,4385,#N/A,5381.24532,7412,8554,30891,-1735,-2533,-20932,-1024,32641,29156,28358,9959,29867
45011,SC,5628,#N/A,5540,8554,4618,3916,4385,#N/A,5301.817345,7412,8554,30812,-1735,-2533,-20932,-1024,32641,29077,28279,9880,29788
45013,SC,8940,#N/A,5540,8554,4618,3916,4899,#N/A,6215.23906,7412,8386,34869,2394,1596,-16407,3105,36467,37263,36465,18462,37974
45015,SC,9048,#N/A,5540,8554,4618,3916,4916,#N/A,5639.38624,7412,8532,34547,2394,1596,-16407,3105,36592,36941,36143,18140,37652
45017,SC,8028,#N/A,5540,8554,4618,3916,4758,#N/A,5301.817345,7412,8421,33079,2217,1419,-16716,2928,35414,35296,34498,16363,36007
45019,SC,9048,#N/A,5540,8554,4618,3916,4916,#N/A,5877.670165,7412,8531,34785,2394,1596,-16407,3105,36592,37179,36381,18378,37890
45021,SC,6420,#N/A,5540,8554,4618,3916,4508,#N/A,4686.250537,7412,7603,30037,-1911,-2709,-21240,-1200,33556,28126,27328,8797,28837
45023,SC,6420,#N/A,5540,8554,4618,3916,4508,#N/A,5480.530289,7412,8538,31767,-1735,-2533,-20932,-1024,33556,30032,29234,10835,30743
45025,SC,6420,#N/A,5540,8554,4618,3916,4508,#N/A,5281.960351,7412,8554,31584,-1735,-2533,-20932,-1024,33556,29849,29051,10652,30560
45027,SC,5628,#N/A,5540,8554,4618,3916,4385,#N/A,5262.103357,7412,8554,30772,-1735,-2533,-20932,-1024,32641,29037,28239,9840,29748
45029,SC,6744,#N/A,5540,8554,4618,3916,4559,#N/A,5520.244277,7412,8554,32146,2041,1243,-17024,2752,33931,34187,33389,15122,34898
45031,SC,6564,#N/A,5540,8554,4618,3916,4531,#N/A,5401.102314,7412,8112,31405,-1735,-2533,-20932,-1024,33723,29670,28872,10473,30381
45033,SC,5628,#N/A,5540,8554,4618,3916,4385,#N/A,5321.674339,7412,8554,30832,-1735,-2533,-20932,-1024,32641,29097,28299,9900,29808
45035,SC,9048,#N/A,5540,8554,4618,3916,4916,#N/A,5559.958264,7412,8531,34467,2394,1596,-16407,3105,36592,36861,36063,18060,37572
45037,SC,7344,#N/A,5540,8554,4618,3916,4652,#N/A,5599.672252,7412,8344,32616,2041,1243,-17024,2752,34624,34657,33859,15592,35368
45039,SC,8028,#N/A,5540,8554,4618,3916,4758,#N/A,5222.38937,7412,8417,32996,2217,1419,-16716,2928,35414,35213,34415,16280,35924
45041,SC,6276,#N/A,5540,8554,4618,3916,4486,#N/A,5202.532376,7412,8097,30904,-1735,-2533,-20932,-1024,33390,29169,28371,9972,29880
45043,SC,6408,#N/A,5540,8554,4618,3916,4506,#N/A,5798.24219,7412,7932,31466,-1735,-2533,-20932,-1024,33542,29731,28933,10534,30442
45045,SC,7440,#N/A,5540,8554,4618,3916,4667,#N/A,5281.960351,7412,8255,32305,2041,1243,-17024,2752,34735,34346,33548,15281,35057
45047,SC,5856,#N/A,5540,8554,4618,3916,4421,#N/A,5043.676426,7412,7561,29788,-1911,-2709,-21240,-1200,32905,27877,27079,8548,28588
45049,SC,5628,#N/A,5540,8554,4618,3916,4385,#N/A,5142.961395,7412,8554,30653,-1735,-2533,-20932,-1024,32641,28918,28120,9721,29629
45051,SC,7776,#N/A,5540,8554,4618,3916,4719,#N/A,5659.243233,7412,8010,32773,2041,1243,-17024,2752,35123,34814,34016,15749,35525
45053,SC,6516,#N/A,5540,8554,4618,3916,4523,#N/A,5857.813171,7412,8400,32102,-1735,-2533,-20932,-1024,33667,30367,29569,11170,31078
45055,SC,6468,#N/A,5540,8554,4618,3916,4516,#N/A,5520.244277,7412,8414,31730,-1735,-2533,-20932,-1024,33612,29995,29197,10798,30706
45057,SC,6168,#N/A,5540,8554,4618,3916,4469,#N/A,5202.532376,7412,8538,31236,-1735,-2533,-20932,-1024,33265,29501,28703,10304,30212
45059,SC,5988,#N/A,5540,8554,4618,3916,4441,#N/A,4666.393543,7412,8253,30236,-1735,-2533,-20932,-1024,33057,28501,27703,9304,29212
45061,SC,6420,#N/A,5540,8554,4618,3916,4508,#N/A,5202.532376,7412,8554,31505,-1735,-2533,-20932,-1024,33556,29770,28972,10573,30481
45063,SC,8028,#N/A,5540,8554,4618,3916,4758,#N/A,5301.817345,7412,8413,33070,2217,1419,-16716,2928,35414,35287,34489,16354,35998
45065,SC,5976,#N/A,5540,8554,4618,3916,4439,#N/A,5321.674339,7412,8554,31180,-1735,-2533,-20932,-1024,33043,29445,28647,10248,30156
45067,SC,6420,#N/A,5540,8554,4618,3916,4508,#N/A,5142.961395,7412,8554,31445,-1735,-2533,-20932,-1024,33556,29710,28912,10513,30421
45069,SC,5628,#N/A,5540,8554,4618,3916,4385,#N/A,5123.104401,7412,7329,29409,-2088,-2886,-21549,-1377,32641,27321,26523,7860,28032
45071,SC,6252,#N/A,5540,8554,4618,3916,4482,#N/A,5182.675382,7412,8167,30929,-1735,-2533,-20932,-1024,33362,29194,28396,9997,29905
45073,SC,6012,#N/A,5540,8554,4618,3916,4445,#N/A,4984.105444,7412,7911,30235,-1911,-2709,-21240,-1200,33085,28324,27526,8995,29035
45075,SC,6408,#N/A,5540,8554,4618,3916,4506,#N/A,5361.388326,7412,7537,30635,-1911,-2709,-21240,-1200,33542,28724,27926,9395,29435
45077,SC,7440,#N/A,5540,8554,4618,3916,4667,#N/A,5619.529246,7412,8259,32647,2041,1243,-17024,2752,34735,34688,33890,15623,35399
45079,SC,8028,#N/A,5540,8554,4618,3916,4758,#N/A,5321.674339,7412,8410,33087,2217,1419,-16716,2928,35414,35304,34506,16371,36015
45081,SC,8028,#N/A,5540,8554,4618,3916,4758,#N/A,5301.817345,7412,8419,33077,2217,1419,-16716,2928,35414,35294,34496,16361,36005
45083,SC,6864,#N/A,5540,8554,4618,3916,4577,#N/A,5162.818388,7412,8180,31534,-1735,-2533,-20932,-1024,34069,29799,29001,10602,30510
45085,SC,7188,#N/A,5540,8554,4618,3916,4628,#N/A,5123.104401,7412,8175,31814,2041,1243,-17024,2752,34444,33855,33057,14790,34566
45087,SC,5688,#N/A,5540,8554,4618,3916,4395,#N/A,5401.102314,7412,8167,30584,-1911,-2709,-21240,-1200,32711,28673,27875,9344,29384
45089,SC,6420,#N/A,5540,8554,4618,3916,4508,#N/A,5242.246364,7412,8554,31544,-1735,-2533,-20932,-1024,33556,29809,29011,10612,30520
45091,SC,8232,#N/A,5540,8554,4618,3916,4790,#N/A,5679.100227,7412,8539,33778,2217,1419,-16716,2928,35650,35995,35197,17062,36706
46003,SD,5748,#N/A,5659,8320,5608,3699,3345,#N/A,5760.52107,7524,8320,31052,-9437,-2613,-21144,-1104,32379,21615,28439,9908,29948
46005,SD,5268,#N/A,5659,8320,5608,3699,3289,#N/A,5902.505745,7524,7943,30336,-9437,-2613,-21144,-1104,31843,20899,27723,9192,29232
46007,SD,6012,#N/A,5659,8320,5608,3699,3375,#N/A,5882.22222,7524,8320,31437,-9261,-2437,-20836,-928,32673,22176,29000,10601,30509
46009,SD,5748,#N/A,5659,8320,5608,3699,3345,#N/A,5963.356319,7524,8320,31254,-9437,-2613,-21144,-1104,32379,21817,28641,10110,30150
46011,SD,5532,#N/A,5659,8320,5608,3699,3320,#N/A,6186.475093,7524,8222,31163,-9437,-2613,-21144,-1104,32138,21726,28550,10019,30059
46013,SD,5520,#N/A,5659,8320,5608,3699,3318,#N/A,5983.639844,7524,8194,30920,-9437,-2613,-21144,-1104,32124,21483,28307,9776,29816
46015,SD,6012,#N/A,5659,8320,5608,3699,3375,#N/A,5780.804595,7524,8320,31336,-9261,-2437,-20836,-928,32673,22075,28899,10500,30408
46017,SD,6132,#N/A,5659,8320,5608,3699,3389,#N/A,5861.938695,7524,8320,31537,-9261,-2437,-20836,-928,32807,22276,29100,10701,30609
46019,SD,5832,#N/A,5659,8320,5608,3699,3354,#N/A,6085.057469,7524,8320,31460,-9261,-2437,-20836,-928,32472,22199,29023,10624,30532
46021,SD,5568,#N/A,5659,8320,5608,3699,3324,#N/A,5496.835247,7524,8320,30608,-9437,-2613,-21144,-1104,32178,21171,27995,9464,29504
46023,SD,6012,#N/A,5659,8320,5608,3699,3375,#N/A,5760.52107,7524,8320,31316,-9261,-2437,-20836,-928,32673,22055,28879,10480,30388
46025,SD,5268,#N/A,5659,8320,5608,3699,3289,#N/A,5922.78927,7524,8320,30734,-9437,-2613,-21144,-1104,31843,21297,28121,9590,29630
46027,SD,6072,#N/A,5659,8320,5608,3699,3382,#N/A,5638.819921,7524,7488,30422,-9437,-2613,-21144,-1104,32740,20985,27809,9278,29318
46029,SD,5508,#N/A,5659,8320,5608,3699,3317,#N/A,5841.65517,7524,8153,30725,-9437,-2613,-21144,-1104,32111,21288,28112,9581,29621
46031,SD,5280,#N/A,5659,8320,5608,3699,3291,#N/A,5496.835247,7524,8320,30320,-9437,-2613,-21144,-1104,31857,20883,27707,9176,29216
46033,SD,6252,#N/A,5659,8320,5608,3699,3403,#N/A,6064.773944,7524,8235,31775,-9261,-2437,-20836,-928,32941,22514,29338,10939,30847
46035,SD,5700,#N/A,5659,8320,5608,3699,3339,#N/A,5719.954021,7524,8077,30720,-9437,-2613,-21144,-1104,32325,21283,28107,9576,29616
46037,SD,5268,#N/A,5659,8320,5608,3699,3289,#N/A,5861.938695,7524,8320,30673,-9437,-2613,-21144,-1104,31843,21236,28060,9529,29569
46039,SD,6012,#N/A,5659,8320,5608,3699,3375,#N/A,5983.639844,7524,8320,31539,-9261,-2437,-20836,-928,32673,22278,29102,10703,30611
46041,SD,5268,#N/A,5659,8320,5608,3699,3289,#N/A,5902.505745,7524,8320,30714,-9437,-2613,-21144,-1104,31843,21277,28101,9570,29610
46043,SD,5268,#N/A,5659,8320,5608,3699,3289,#N/A,5821.371645,7524,8320,30632,-9437,-2613,-21144,-1104,31843,21195,28019,9488,29528
46045,SD,5820,#N/A,5659,8320,5608,3699,3353,#N/A,5943.072795,7524,8216,31202,-9437,-2613,-21144,-1104,32459,21765,28589,10058,30098
46047,SD,6576,#N/A,5659,8320,5608,3699,3440,#N/A,5983.639844,7524,8320,32103,-9261,-2437,-20836,-928,33302,22842,29666,11267,31175
46049,SD,6012,#N/A,5659,8320,5608,3699,3375,#N/A,5841.65517,7524,8320,31397,-9261,-2437,-20836,-928,32673,22136,28960,10561,30469
46051,SD,5604,#N/A,5659,8320,5608,3699,3328,#N/A,5963.356319,7524,8320,31110,-9437,-2613,-21144,-1104,32218,21673,28497,9966,30006
46053,SD,6012,#N/A,5659,8320,5608,3699,3375,#N/A,5517.118772,7524,8320,31072,-9261,-2437,-20836,-928,32673,21811,28635,10236,30144
46055,SD,5280,#N/A,5659,8320,5608,3699,3291,#N/A,5963.356319,7524,8320,30786,-9437,-2613,-21144,-1104,31857,21349,28173,9642,29682
46057,SD,5688,#N/A,5659,8320,5608,3699,3338,#N/A,5983.639844,7524,8320,31215,-9437,-2613,-21144,-1104,32312,21778,28602,10071,30111
46059,SD,5412,#N/A,5659,8320,5608,3699,3306,#N/A,5841.65517,7524,8320,30797,-9437,-2613,-21144,-1104,32004,21360,28184,9653,29693
46061,SD,5328,#N/A,5659,8320,5608,3699,3296,#N/A,5780.804595,7524,8117,30449,-9437,-2613,-21144,-1104,31910,21012,27836,9305,29345
46063,SD,5280,#N/A,5659,8320,5608,3699,3291,#N/A,6389.310342,7524,8320,31212,-9437,-2613,-21144,-1104,31857,21775,28599,10068,30108
46065,SD,5676,#N/A,5659,8320,5608,3699,3336,#N/A,5801.08812,7524,8420,31120,-9437,-2613,-21144,-1104,32298,21683,28507,9976,30016
46067,SD,5952,#N/A,5659,8320,5608,3699,3368,#N/A,5740.237546,7524,8320,31235,-9261,-2437,-20836,-928,32606,21974,28798,10399,30307
46069,SD,5280,#N/A,5659,8320,5608,3699,3291,#N/A,5861.938695,7524,8320,30685,-9437,-2613,-21144,-1104,31857,21248,28072,9541,29581
46071,SD,6012,#N/A,5659,8320,5608,3699,3375,#N/A,5983.639844,7524,8320,31539,-9261,-2437,-20836,-928,32673,22278,29102,10703,30611
46073,SD,5592,#N/A,5659,8320,5608,3699,3327,#N/A,5760.52107,7524,8320,30896,-9437,-2613,-21144,-1104,32205,21459,28283,9752,29792
46075,SD,5280,#N/A,5659,8320,5608,3699,3291,#N/A,5841.65517,7524,8320,30665,-9437,-2613,-21144,-1104,31857,21228,28052,9521,29561
46077,SD,5484,#N/A,5659,8320,5608,3699,3314,#N/A,5902.505745,7524,8320,30930,-9437,-2613,-21144,-1104,32084,21493,28317,9786,29826
46079,SD,6012,#N/A,5659,8320,5608,3699,3375,#N/A,5740.237546,7524,8320,31295,-9261,-2437,-20836,-928,32673,22034,28858,10459,30367
46081,SD,5784,#N/A,5659,8320,5608,3699,3349,#N/A,6673.279691,7524,7786,31466,-9437,-2613,-21144,-1104,32419,22029,28853,10322,30362
46083,SD,7248,#N/A,5659,8320,5608,3699,3517,#N/A,6835.54789,7524,8569,33875,-5485,1339,-16928,2848,34051,28390,35214,16947,36723
46085,SD,5760,#N/A,5659,8320,5608,3699,3346,#N/A,5841.65517,7524,8320,31145,-9437,-2613,-21144,-1104,32392,21708,28532,10001,30041
46087,SD,7248,#N/A,5659,8320,5608,3699,3517,#N/A,5760.52107,7524,8547,32778,-5485,1339,-16928,2848,34051,27293,34117,15850,35626
46089,SD,5268,#N/A,5659,8320,5608,3699,3289,#N/A,6044.490419,7524,8320,30855,-9437,-2613,-21144,-1104,31843,21418,28242,9711,29751
46091,SD,5268,#N/A,5659,8320,5608,3699,3289,#N/A,5963.356319,7524,8320,30774,-9437,-2613,-21144,-1104,31843,21337,28161,9630,29670
46093,SD,6348,#N/A,5659,8320,5608,3699,3414,#N/A,5070.881224,7524,8228,30870,-9261,-2437,-20836,-928,33048,21609,28433,10034,29942
46095,SD,5280,#N/A,5659,8320,5608,3699,3291,#N/A,6064.773944,7524,8320,30888,-9437,-2613,-21144,-1104,31857,21451,28275,9744,29784
46097,SD,6012,#N/A,5659,8320,5608,3699,3375,#N/A,5922.78927,7524,8320,31478,-9261,-2437,-20836,-928,32673,22217,29041,10642,30550
46099,SD,7248,#N/A,5659,8320,5608,3699,3517,#N/A,5699.670496,7524,8593,32764,-5485,1339,-16928,2848,34051,27279,34103,15836,35612
46101,SD,5268,#N/A,5659,8320,5608,3699,3289,#N/A,5740.237546,7524,8320,30551,-9437,-2613,-21144,-1104,31843,21114,27938,9407,29447
46103,SD,6972,#N/A,5659,8320,5608,3699,3486,#N/A,6003.923369,7524,8219,32418,-5485,1339,-16928,2848,33744,26933,33757,15490,35266
46105,SD,5676,#N/A,5659,8320,5608,3699,3336,#N/A,5861.938695,7524,8320,31081,-9437,-2613,-21144,-1104,32298,21644,28468,9937,29977
46107,SD,6012,#N/A,5659,8320,5608,3699,3375,#N/A,5841.65517,7524,8320,31397,-9261,-2437,-20836,-928,32673,22136,28960,10561,30469
46109,SD,5964,#N/A,5659,8320,5608,3699,3370,#N/A,5841.65517,7524,8320,31349,-9261,-2437,-20836,-928,32620,22088,28912,10513,30421
46111,SD,6012,#N/A,5659,8320,5608,3699,3375,#N/A,5760.52107,7524,8320,31316,-9261,-2437,-20836,-928,32673,22055,28879,10480,30388
46113,SD,5796,#N/A,5659,8320,5608,3699,3350,#N/A,5983.639844,7524,8320,31323,-9437,-2613,-21144,-1104,32432,21886,28710,10179,30219
46115,SD,6012,#N/A,5659,8320,5608,3699,3375,#N/A,5821.371645,7524,8320,31376,-9261,-2437,-20836,-928,32673,22115,28939,10540,30448
46117,SD,6264,#N/A,5659,8320,5608,3699,3404,#N/A,5902.505745,7524,8412,31801,-9261,-2437,-20836,-928,32954,22540,29364,10965,30873
46119,SD,6060,#N/A,5659,8320,5608,3699,3381,#N/A,5841.65517,7524,8403,31528,-9261,-2437,-20836,-928,32727,22267,29091,10692,30600
46121,SD,5280,#N/A,5659,8320,5608,3699,3291,#N/A,5740.237546,7524,8320,30563,-9437,-2613,-21144,-1104,31857,21126,27950,9419,29459
46123,SD,5268,#N/A,5659,8320,5608,3699,3289,#N/A,5801.08812,7524,8320,30612,-9437,-2613,-21144,-1104,31843,21175,27999,9468,29508
46125,SD,7248,#N/A,5659,8320,5608,3699,3517,#N/A,5740.237546,7524,8547,32758,-5485,1339,-16928,2848,34051,27273,34097,15830,35606
46127,SD,6492,#N/A,5659,8320,5608,3699,3430,#N/A,5618.536396,7524,8363,31697,-9261,-2437,-20836,-928,33208,22436,29260,10861,30769
46129,SD,6012,#N/A,5659,8320,5608,3699,3375,#N/A,5861.938695,7524,8320,31417,-9261,-2437,-20836,-928,32673,22156,28980,10581,30489
46135,SD,5268,#N/A,5659,8320,5608,3699,3289,#N/A,5801.08812,7524,8147,30439,-9437,-2613,-21144,-1104,31843,21002,27826,9295,29335
46137,SD,5544,#N/A,5659,8320,5608,3699,3321,#N/A,5963.356319,7524,8320,31050,-9437,-2613,-21144,-1104,32151,21613,28437,9906,29946
47001,TN,7536,#N/A,5540,8554,4775,3916,5312,#N/A,6155.668079,6716,8107,32431,463,-127,-18526,1382,35633,32894,32304,13905,33813
47003,TN,6240,#N/A,5540,8554,4775,3916,5085,#N/A,5679.100227,6716,8265,30817,227,-363,-18894,1146,34110,31044,30454,11923,31963
47005,TN,4992,#N/A,5540,8554,4775,3916,4867,#N/A,5718.814215,6716,8554,29897,-10,-600,-19263,909,32644,29887,29297,10634,30806
47007,TN,5160,#N/A,5540,8554,4775,3916,4896,#N/A,5818.099184,6716,8554,30164,-10,-600,-19263,909,32841,30154,29564,10901,31073
47009,TN,7536,#N/A,5540,8554,4775,3916,5312,#N/A,6135.811085,6716,8107,32411,463,-127,-18526,1382,35633,32874,32284,13885,33793
47011,TN,5760,#N/A,5540,8554,4775,3916,5001,#N/A,5599.672252,6716,8072,30064,227,-363,-18894,1146,33546,30291,29701,11170,31210
47013,TN,5412,#N/A,5540,8554,4775,3916,4940,#N/A,5778.385196,6716,8119,29941,-10,-600,-19263,909,33137,29931,29341,10678,30850
47015,TN,8532,#N/A,5540,8554,4775,3916,5487,#N/A,5559.958264,6716,8565,33289,4535,3945,-14190,5454,36804,37824,37234,19099,38743
47017,TN,4992,#N/A,5540,8554,4775,3916,4867,#N/A,5679.100227,6716,8554,29857,-10,-600,-19263,909,32644,29847,29257,10594,30766
47019,TN,6168,#N/A,5540,8554,4775,3916,5073,#N/A,5897.527159,6716,7588,30285,-10,-600,-19263,909,34026,30275,29685,11022,31194
47021,TN,8532,#N/A,5540,8554,4775,3916,5487,#N/A,5857.813171,6716,8565,33587,4535,3945,-14190,5454,36804,38122,37532,19397,39041
47023,TN,6444,#N/A,5540,8554,4775,3916,5121,#N/A,5659.243233,6716,8188,30924,227,-363,-18894,1146,34350,31151,30561,12030,32070
47025,TN,5640,#N/A,5540,8554,4775,3916,4980,#N/A,5440.816302,6716,8554,30267,227,-363,-18894,1146,33405,30494,29904,11373,31413
47027,TN,4992,#N/A,5540,8554,4775,3916,4867,#N/A,5480.530289,6716,8554,29659,-10,-600,-19263,909,32644,29649,29059,10396,30568
47029,TN,5544,#N/A,5540,8554,4775,3916,4963,#N/A,5659.243233,6716,7216,29051,-246,-836,-19631,673,33292,28805,28215,9420,29724
47031,TN,5568,#N/A,5540,8554,4775,3916,4968,#N/A,5837.956178,6716,7942,29980,-10,-600,-19263,909,33321,29970,29380,10717,30889
47033,TN,5892,#N/A,5540,8554,4775,3916,5024,#N/A,5659.243233,6716,8193,30376,227,-363,-18894,1146,33701,30603,30013,11482,31522
47035,TN,5904,#N/A,5540,8554,4775,3916,5026,#N/A,5976.955134,6716,7358,29871,-10,-600,-19263,909,33715,29861,29271,10608,30780
47037,TN,8532,#N/A,5540,8554,4775,3916,5487,#N/A,5778.385196,6716,8569,33511,4535,3945,-14190,5454,36804,38046,37456,19321,38965
47039,TN,5700,#N/A,5540,8554,4775,3916,4991,#N/A,5718.814215,6716,8554,30605,227,-363,-18894,1146,33476,30832,30242,11711,31751
47041,TN,4992,#N/A,5540,8554,4775,3916,4867,#N/A,5460.673295,6716,8554,29639,-10,-600,-19263,909,32644,29629,29039,10376,30548
47043,TN,8532,#N/A,5540,8554,4775,3916,5487,#N/A,5242.246364,6716,8566,32972,4535,3945,-14190,5454,36804,37507,36917,18782,38426
47045,TN,5112,#N/A,5540,8554,4775,3916,4888,#N/A,5639.38624,6716,7763,29146,-10,-600,-19263,909,32785,29136,28546,9883,30055
47047,TN,7896,#N/A,5540,8554,4775,3916,5375,#N/A,5976.955134,6716,8480,32985,4299,3709,-14558,5218,36056,37284,36694,18427,38203
47049,TN,4992,#N/A,5540,8554,4775,3916,4867,#N/A,5579.815258,6716,8554,29758,-10,-600,-19263,909,32644,29748,29158,10495,30667
47051,TN,5172,#N/A,5540,8554,4775,3916,4898,#N/A,5738.671209,6716,7969,29511,-10,-600,-19263,909,32855,29501,28911,10248,30420
47053,TN,5448,#N/A,5540,8554,4775,3916,4947,#N/A,5798.24219,6716,8554,30432,227,-363,-18894,1146,33180,30659,30069,11538,31578
47055,TN,6264,#N/A,5540,8554,4775,3916,5090,#N/A,5698.957221,6716,8554,31149,227,-363,-18894,1146,34139,31376,30786,12255,32295
47057,TN,5820,#N/A,5540,8554,4775,3916,5012,#N/A,6195.382066,6716,8129,30777,227,-363,-18894,1146,33617,31004,30414,11883,31923
47059,TN,5844,#N/A,5540,8554,4775,3916,5016,#N/A,5679.100227,6716,7418,29573,-10,-600,-19263,909,33645,29563,28973,10310,30482
47061,TN,5196,#N/A,5540,8554,4775,3916,4902,#N/A,5837.956178,6716,8554,30220,-10,-600,-19263,909,32883,30210,29620,10957,31129
47063,TN,5820,#N/A,5540,8554,4775,3916,5012,#N/A,5639.38624,6716,7761,29852,-10,-600,-19263,909,33617,29842,29252,10589,30761
47065,TN,6552,#N/A,5540,8554,4775,3916,5140,#N/A,5917.384153,6716,8230,31332,227,-363,-18894,1146,34477,31559,30969,12438,32478
47067,TN,5076,#N/A,5540,8554,4775,3916,4881,#N/A,5639.38624,6716,8554,29901,-10,-600,-19263,909,32742,29891,29301,10638,30810
47069,TN,5700,#N/A,5540,8554,4775,3916,4991,#N/A,5698.957221,6716,8554,30585,227,-363,-18894,1146,33476,30812,30222,11691,31731
47071,TN,4992,#N/A,5540,8554,4775,3916,4867,#N/A,5639.38624,6716,8554,29817,-10,-600,-19263,909,32644,29807,29217,10554,30726
47073,TN,5760,#N/A,5540,8554,4775,3916,5001,#N/A,5679.100227,6716,7612,29684,-10,-600,-19263,909,33546,29674,29084,10421,30593
47075,TN,6456,#N/A,5540,8554,4775,3916,5123,#N/A,5698.957221,6716,8554,31341,463,-127,-18526,1382,34364,31804,31214,12815,32723
47077,TN,5016,#N/A,5540,8554,4775,3916,4871,#N/A,5778.385196,6716,8554,29980,-10,-600,-19263,909,32672,29970,29380,10717,30889
47079,TN,5856,#N/A,5540,8554,4775,3916,5018,#N/A,5599.672252,6716,7460,29548,-10,-600,-19263,909,33659,29538,28948,10285,30457
47081,TN,5604,#N/A,5540,8554,4775,3916,4974,#N/A,6056.38311,6716,8565,30857,227,-363,-18894,1146,33363,31084,30494,11963,32003
47083,TN,4992,#N/A,5540,8554,4775,3916,4867,#N/A,5559.958264,6716,8554,29738,-10,-600,-19263,909,32644,29728,29138,10475,30647
47085,TN,5700,#N/A,5540,8554,4775,3916,4991,#N/A,5440.816302,6716,8554,30327,227,-363,-18894,1146,33476,30554,29964,11433,31473
47087,TN,4992,#N/A,5540,8554,4775,3916,4867,#N/A,5520.244277,6716,7517,28661,-246,-836,-19631,673,32644,28415,27825,9030,29334
47089,TN,5820,#N/A,5540,8554,4775,3916,5012,#N/A,5957.098141,6716,7782,30191,-10,-600,-19263,909,33617,30181,29591,10928,31100
47091,TN,4992,#N/A,5540,8554,4775,3916,4867,#N/A,5937.241147,6716,8554,30115,-10,-600,-19263,909,32644,30105,29515,10852,31024
47093,TN,7536,#N/A,5540,8554,4775,3916,5312,#N/A,5877.670165,6716,8106,32152,463,-127,-18526,1382,35633,32615,32025,13626,33534
47095,TN,5304,#N/A,5540,8554,4775,3916,4921,#N/A,5162.818388,6716,8554,29653,227,-363,-18894,1146,33010,29880,29290,10759,30799
47097,TN,4992,#N/A,5540,8554,4775,3916,4867,#N/A,5520.244277,6716,8554,29698,-10,-600,-19263,909,32644,29688,29098,10435,30607
47099,TN,5220,#N/A,5540,8554,4775,3916,4907,#N/A,5480.530289,6716,7775,29108,-10,-600,-19263,909,32912,29098,28508,9845,30017
47101,TN,5700,#N/A,5540,8554,4775,3916,4991,#N/A,5540.101271,6716,8554,30426,227,-363,-18894,1146,33476,30653,30063,11532,31572
47103,TN,5160,#N/A,5540,8554,4775,3916,4896,#N/A,5778.385196,6716,8554,30124,-10,-600,-19263,909,32841,30114,29524,10861,31033
47105,TN,7536,#N/A,5540,8554,4775,3916,5312,#N/A,6016.669122,6716,8119,32303,463,-127,-18526,1382,35633,32766,32176,13777,33685
47107,TN,5844,#N/A,5540,8554,4775,3916,5016,#N/A,5877.670165,6716,7731,30085,-10,-600,-19263,909,33645,30075,29485,10822,30994
47109,TN,4992,#N/A,5540,8554,4775,3916,4867,#N/A,5540.101271,6716,8554,29718,-10,-600,-19263,909,32644,29708,29118,10455,30627
47111,TN,4992,#N/A,5540,8554,4775,3916,4867,#N/A,5679.100227,6716,8565,29868,-10,-600,-19263,909,32644,29858,29268,10605,30777
47113,TN,6444,#N/A,5540,8554,4775,3916,5121,#N/A,5639.38624,6716,8156,30872,227,-363,-18894,1146,34350,31099,30509,11978,32018
47115,TN,6552,#N/A,5540,8554,4775,3916,5140,#N/A,5798.24219,6716,8249,31231,227,-363,-18894,1146,34477,31458,30868,12337,32377
47117,TN,5772,#N/A,5540,8554,4775,3916,5003,#N/A,5579.815258,6716,8270,30254,227,-363,-18894,1146,33560,30481,29891,11360,31400
47119,TN,5580,#N/A,5540,8554,4775,3916,4970,#N/A,5559.958264,6716,8566,30338,227,-363,-18894,1146,33335,30565,29975,11444,31484
47121,TN,5160,#N/A,5540,8554,4775,3916,4896,#N/A,5837.956178,6716,8554,30184,-10,-600,-19263,909,32841,30174,29584,10921,31093
47123,TN,5124,#N/A,5540,8554,4775,3916,4890,#N/A,5976.955134,6716,8554,30287,-10,-600,-19263,909,32799,30277,29687,11024,31196
47125,TN,7056,#N/A,5540,8554,4775,3916,5228,#N/A,5619.529246,6716,8427,31735,463,-127,-18526,1382,35069,32198,31608,13209,33117
